antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'VIVO Dual LCD Monitor Desk mount'}),"frozenset({'HP 61 ink', 'Apple Pencil'})",0.17411011865084655,0.03319557392347687,0.010531929076123183,0.06049004594180704,1.8222322675080105,0.004752243761623677,1.0290518178125014
frozenset({'Apple Lightning to Digital AV Adapter'}),frozenset({'Stylus Pen for iPad'}),0.0871883748833489,0.09505399280095987,0.010531929076123183,0.12079510703363913,1.2708051863384673,0.0022443259176339464,1.0292777194924736
frozenset({'Nylon Braided Lightning to USB cable'}),frozenset({'Apple Lightning to Digital AV Adapter'}),0.09532062391681109,0.0871883748833489,0.010531929076123183,0.11048951048951049,1.2672504865165415,0.0022210787839495455,1.026195459054097
frozenset({'Apple Lightning to Digital AV Adapter'}),frozenset({'Nylon Braided Lightning to USB cable'}),0.0871883748833489,0.09532062391681109,0.010531929076123183,0.12079510703363913,1.2672504865165415,0.0022210787839495455,1.0289744555798357
frozenset({'Apple Pencil'}),"frozenset({'VIVO Dual LCD Monitor Desk mount', 'HP 61 ink'})",0.17970937208372217,0.03919477403012932,0.010531929076123183,0.0586053412462908,1.4952335533619976,0.003488260846205263,1.0206189476811551
frozenset({'HP 61 ink'}),"frozenset({'VIVO Dual LCD Monitor Desk mount', 'Apple Pencil'})",0.1638448206905746,0.036528462871617116,0.010531929076123183,0.06427990235964198,1.759720976641148,0.0045469296268207645,1.0296578427224197
frozenset({'Stylus Pen for iPad'}),frozenset({'Apple Lightning to Digital AV Adapter'}),0.09505399280095987,0.0871883748833489,0.010531929076123183,0.11079943899018233,1.2708051863384673,0.0022443259176339464,1.0265531367636787
"frozenset({'HP 61 ink', 'Apple Pencil'})",frozenset({'VIVO Dual LCD Monitor Desk mount'}),0.03319557392347687,0.17411011865084655,0.010531929076123183,0.3172690763052209,1.8222322675080107,0.004752243761623677,1.2096857673878776
"frozenset({'VIVO Dual LCD Monitor Desk mount', 'HP 61 ink'})",frozenset({'Apple Pencil'}),0.03919477403012932,0.17970937208372217,0.010531929076123183,0.26870748299319724,1.4952335533619974,0.003488260846205263,1.1216997423599333
frozenset({'Logitech M510 Wireless mouse'}),frozenset({'Stylus Pen for iPad'}),0.07145713904812692,0.09505399280095987,0.010531929076123183,0.14738805970149252,1.5505719997488014,0.0037396426954653377,1.0613808749643008
frozenset({'Stylus Pen for iPad'}),frozenset({'Logitech M510 Wireless mouse'}),0.09505399280095987,0.07145713904812692,0.010531929076123183,0.11079943899018233,1.5505719997488014,0.0037396426954653377,1.0442445739095987
frozenset({'USB 2.0 Printer cable'}),frozenset({'HP 62XL Tri-Color ink'}),0.1709105452606319,0.058525529929342755,0.010531929076123183,0.06162246489859594,1.0529159662969663,0.0005292988442317809,1.0033003080885972
frozenset({'HP 62XL Tri-Color ink'}),frozenset({'USB 2.0 Printer cable'}),0.058525529929342755,0.1709105452606319,0.010531929076123183,0.17995444191343962,1.0529159662969663,0.0005292988442317809,1.0110285295293961
"frozenset({'VIVO Dual LCD Monitor Desk mount', 'Apple Pencil'})",frozenset({'HP 61 ink'}),0.036528462871617116,0.1638448206905746,0.010531929076123183,0.28832116788321166,1.7597209766411477,0.0045469296268207645,1.1749052263117052
frozenset({'USB 2.0 Printer cable'}),frozenset({'SAMSUNG EVO 32GB card'}),0.1709105452606319,0.0523930142647647,0.010398613518197574,0.0608424336973479,1.1612699622488718,0.001444094882358575,1.0089968070702422
frozenset({'SAMSUNG EVO 32GB card'}),frozenset({'USB 2.0 Printer cable'}),0.0523930142647647,0.1709105452606319,0.010398613518197574,0.19847328244274812,1.1612699622488718,0.001444094882358575,1.034387795912926
frozenset({'FEIYOLD Blue light Blocking Glasses'}),"frozenset({'VIVO Dual LCD Monitor Desk mount', 'Dust-Off Compressed Gas 2 pack'})",0.0658578856152513,0.05972536995067324,0.010265297960271964,0.15587044534412955,2.6097861842105265,0.0063319113777319585,1.1138984826004015
frozenset({'iPhone Charger Cable Anker 6ft'}),frozenset({'Dust-Off Compressed Gas 2 pack'}),0.025729902679642713,0.23836821757099053,0.010265297960271964,0.3989637305699482,1.6737287153272828,0.004132106920250477,1.2671977069724039
frozenset({'Dust-Off Compressed Gas 2 pack'}),frozenset({'iPhone Charger Cable Anker 6ft'}),0.23836821757099053,0.025729902679642713,0.010265297960271964,0.04306487695749441,1.6737287153272828,0.004132106920250477,1.01811509877779
frozenset({'VicTsing Wireless mouse'}),frozenset({'VIVO Dual LCD Monitor Desk mount'}),0.028129582722303693,0.17411011865084655,0.010265297960271964,0.36492890995260663,2.095966120638976,0.005367652974892865,1.3004683952587415
frozenset({'Dust-Off Compressed Gas 2 pack'}),"frozenset({'VIVO Dual LCD Monitor Desk mount', 'FEIYOLD Blue light Blocking Glasses'})",0.23836821757099053,0.022930275963204905,0.010265297960271964,0.04306487695749441,1.8780793142916605,0.004799448950511883,1.0210407168777262
frozenset({'VIVO Dual LCD Monitor Desk mount'}),frozenset({'VicTsing Wireless mouse'}),0.17411011865084655,0.028129582722303693,0.010265297960271964,0.058958652373660034,2.095966120638976,0.005367652974892865,1.0327605898817505
frozenset({'VIVO Dual LCD Monitor Desk mount'}),"frozenset({'FEIYOLD Blue light Blocking Glasses', 'Dust-Off Compressed Gas 2 pack'})",0.17411011865084655,0.027596320490601255,0.010265297960271964,0.058958652373660034,2.13646788142427,0.005460499325326592,1.033327262359052
"frozenset({'VIVO Dual LCD Monitor Desk mount', 'Dust-Off Compressed Gas 2 pack'})",frozenset({'FEIYOLD Blue light Blocking Glasses'}),0.05972536995067324,0.0658578856152513,0.010265297960271964,0.171875,2.6097861842105265,0.0063319113777319585,1.1280206664268664
"frozenset({'VIVO Dual LCD Monitor Desk mount', 'FEIYOLD Blue light Blocking Glasses'})",frozenset({'Dust-Off Compressed Gas 2 pack'}),0.022930275963204905,0.23836821757099053,0.010265297960271964,0.4476744186046512,1.8780793142916603,0.004799448950511883,1.3789543850293646
frozenset({'Nylon Braided Lightning to USB cable'}),frozenset({'Syntech USB C to USB Adapter'}),0.09532062391681109,0.08105585921877083,0.010265297960271964,0.1076923076923077,1.3286184210526317,0.002539002887425525,1.029851192254826
frozenset({'Syntech USB C to USB Adapter'}),frozenset({'Nylon Braided Lightning to USB cable'}),0.08105585921877083,0.09532062391681109,0.010265297960271964,0.12664473684210528,1.3286184210526317,0.002539002887425525,1.0358664042534442
"frozenset({'FEIYOLD Blue light Blocking Glasses', 'Dust-Off Compressed Gas 2 pack'})",frozenset({'VIVO Dual LCD Monitor Desk mount'}),0.027596320490601255,0.17411011865084655,0.010265297960271964,0.3719806763285024,2.13646788142427,0.005460499325326592,1.3150708110713443
frozenset({'TopMate C5 Laptop Cooler pad'}),frozenset({'Nylon Braided Lightning to USB cable'}),0.07652313024930009,0.09532062391681109,0.010131982402346354,0.13240418118466898,1.3890402280646184,0.002837749882915669,1.0427428953248001
frozenset({'10ft iPHone Charger Cable 2 Pack'}),frozenset({'HP 61 ink'}),0.05052659645380616,0.1638448206905746,0.010131982402346354,0.20052770448548812,1.2238879669207863,0.0018534612662674602,1.0458838711494132
frozenset({'Dust-Off Compressed Gas 2 pack'}),"frozenset({'VIVO Dual LCD Monitor Desk mount', 'USB 2.0 Printer cable'})",0.23836821757099053,0.027596320490601255,0.010131982402346354,0.042505592841163314,1.54026305266457,0.00355389667548393,1.0155711325717318
frozenset({'VIVO Dual LCD Monitor Desk mount'}),"frozenset({'Dust-Off Compressed Gas 2 pack', 'USB 2.0 Printer cable'})",0.17411011865084655,0.03372883615517931,0.010131982402346354,0.05819295558958652,1.7253176279742628,0.004259450737413121,1.0259757235620617
"frozenset({'Dust-Off Compressed Gas 2 pack', 'USB 2.0 Printer cable'})",frozenset({'VIVO Dual LCD Monitor Desk mount'}),0.03372883615517931,0.17411011865084655,0.010131982402346354,0.30039525691699603,1.7253176279742628,0.004259450737413121,1.1805092654312759
"frozenset({'VIVO Dual LCD Monitor Desk mount', 'USB 2.0 Printer cable'})",frozenset({'Dust-Off Compressed Gas 2 pack'}),0.027596320490601255,0.23836821757099053,0.010131982402346354,0.36714975845410625,1.54026305266457,0.00355389667548393,1.2034944958992746
frozenset({'Dust-Off Compressed Gas 2 pack'}),"frozenset({'SanDisk Ultra 64GB card', 'Apple Pencil'})",0.23836821757099053,0.019997333688841486,0.010131982402346354,0.042505592841163314,2.125563012677107,0.005365253614764888,1.023507457572635
frozenset({'Nylon Braided Lightning to USB cable'}),frozenset({'TopMate C5 Laptop Cooler pad'}),0.09532062391681109,0.07652313024930009,0.010131982402346354,0.1062937062937063,1.3890402280646184,0.002837749882915669,1.0333113644315342
frozenset({'Apple Pencil'}),"frozenset({'SanDisk Ultra 64GB card', 'Dust-Off Compressed Gas 2 pack'})",0.17970937208372217,0.040927876283162246,0.010131982402346354,0.05637982195845697,1.3775408615973477,0.0027768594547790014,1.0163751751338814
frozenset({'SanDisk Ultra 64GB card'}),"frozenset({'Dust-Off Compressed Gas 2 pack', 'Apple Pencil'})",0.09825356619117451,0.05092654312758299,0.010131982402346354,0.10312075983717775,2.0248921977452103,0.005128267926272675,1.0581953671936026
"frozenset({'Dust-Off Compressed Gas 2 pack', 'Apple Pencil'})",frozenset({'SanDisk Ultra 64GB card'}),0.05092654312758299,0.09825356619117451,0.010131982402346354,0.19895287958115182,2.02489219774521,0.005128267926272675,1.1257096003757232
"frozenset({'SanDisk Ultra 64GB card', 'Apple Pencil'})",frozenset({'Dust-Off Compressed Gas 2 pack'}),0.019997333688841486,0.23836821757099053,0.010131982402346354,0.5066666666666667,2.125563012677107,0.005365253614764888,1.5438482076263709
"frozenset({'SanDisk Ultra 64GB card', 'Dust-Off Compressed Gas 2 pack'})",frozenset({'Apple Pencil'}),0.040927876283162246,0.17970937208372217,0.010131982402346354,0.247557003257329,1.3775408615973477,0.0027768594547790014,1.0901697955424126
frozenset({'HP 61 ink'}),frozenset({'10ft iPHone Charger Cable 2 Pack'}),0.1638448206905746,0.05052659645380616,0.010131982402346354,0.06183889340927583,1.2238879669207863,0.0018534612662674602,1.0120579470583453
